start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2023-03-23 00:00:00,2023-03-25 23:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23032323031901TCROPD.xml,,[]
2023-03-26 00:00:00,2023-03-27 23:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23032623031901TCROPD.xml,,[]
2023-03-28 00:00:00,2023-03-28 01:59:58,3046,MNCRP,02,50000,False,[50000],STP-MTS-3046_23032823032302TMNCRP.xml,,['moon']
2023-03-28 05:00:00,2023-03-28 06:59:58,3045,MNCRP,02,50000,False,[50000],STP-MTS-3045_23032823032302TMNCRP.xml,,['moon']
2023-03-28 08:00:00,2023-03-28 09:59:58,3047,MNCRP,02,50000,False,[50000],STP-MTS-3047_23032823032302TMNCRP.xml,,['moon']
2023-03-28 12:00:00,2023-03-29 23:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23032823031901TCROPD.xml,,[]
2023-03-30 00:00:00,2023-03-30 23:59:57,1207,CROPD,01,87500,True,[],STP-MTS-1207_23033023032801TCROPD.xml,,[]
2023-03-31 00:00:00,2023-03-31 23:59:57,1207,CROPD,01,87500,True,[],STP-MTS-1207_23033123032801TCROPD.xml,,[]
2023-04-01 01:00:00,2023-04-01 01:59:56,3040,MARS,01,87500,False,[87500],STP-MTS-3040_23040123032801TMARS.xml,,['mars']
2023-04-01 03:00:00,2023-04-01 23:59:57,1207,CROPD,01,87500,True,[],STP-MTS-1207_23040123032801TCROPD.xml,,[]
2023-04-02 00:00:00,2023-04-02 23:59:57,1207,CROPD,01,87500,True,[],STP-MTS-1207_23040223032801TCROPD.xml,,[]
2023-04-03 00:00:00,2023-04-03 23:59:57,1207,CROPD,01,87500,True,[],STP-MTS-1207_23040323032801TCROPD.xml,,[]
2023-04-04 00:00:00,2023-04-04 23:59:57,1207,CROPD,01,87500,True,[],STP-MTS-1207_23040423032801TCROPD.xml,,[]
2023-04-05 00:00:00,2023-04-05 23:59:57,1207,CROPD,01,87500,True,[],STP-MTS-1207_23040523032801TCROPD.xml,,[]
2023-04-06 00:00:00,2023-04-06 01:14:56,1207,CROPD1,03,87500,True,[],STP-MTS-1207_23040623040303TCROPD1.xml,,[]
2023-04-06 01:30:00,2023-04-06 01:59:56,3040,MRSCRP1,03,50000,False,[50000],STP-MTS-3040_23040623040303TMRSCRP1.xml,,['mars']
2023-04-06 02:00:00,2023-04-06 02:29:56,3065,DRKBN1,01,200000,False,[],STP-MTS-3065_23040623040301TDRKBN1.xml,,[]
